label,text
disgust,住在城市人口密集的小区，养着狼狗，大白天出来遛狗，连根绳子也不拽着的养狗人，很有点人仗狗势的派头啊！
disgust,市委、市政府的大门还真不好近，这个天也太热了[阳光][阳光][阳光]大湿胸的季节又要来了么[思考][思考]
happiness,刚游好泳，真舒服，今天游得比较猛，所以小腿有点抽筋[偷笑]，男人就该锻炼好身体不是么，尤其是每天上班坐着的人。
sadness,一个人的肩膀 在减轻 也是会脆弱··这段时间 更重心和身体疲惫·以前身体在疲惫 我都当减肥 现在不知道怎么了··就是想家 想爸爸妈妈的怀抱 想早上起来喝杯牛奶 咖啡·晚上爸爸给到倒洗脚水··[做鬼脸]
like,周杰伦陪我走过那么多岁月，给过那么多不一样的感动，最后我却爱上了陈奕迅。
like,但是他仍然代表不可代替的过去。[月亮]
happiness,又想起了一起嗨的时候。
happiness,哈哈，生日快乐[蛋糕][蛋糕][蛋糕]越晚的祝福越容易实现～
happiness,上午，趁着花坛里残存的雪，和我外甥瞎打了会雪仗，然后堆了一个很丑的双面似兔子大嘴犀牛角怪兽，嘿嘿，没有照片，开动脑筋想象一样吧。
anger,不幸的是下午就被无名的孬孙给推了！！
anger,咒他蛋疼菊紧！！
happiness,哈哈，开玩笑……
sadness,[可怜]可怜兮兮的胖虎＇我们吃好吃的无视了他＇于是＇＇＇也许他会恨我们吧？
sadness,也许他会以为我们不喜欢他故意不给他吧？
sadness,哎！
happiness,还收到了小杨他们出版的李鸿章回忆录，无论是封面设计还是纸张，感觉都挺好的，我们合作是很好的。
happiness,噗哈哈 在日本过生日的代价就是你会长肉肉~\(≧▽≦)/~啦啦啦很好 很好 多吃点，还有生日快乐！！！
sadness,我想要学会自我催眠 痛觉会少一些
sadness,我躺在没有你的房间 寂寞更加明显
sadness,我渐渐的自我催眠 却回不到从前
sadness,聪明在多一些 潜意识作祟 想著想到失眠
sadness,我走在没有你的世界 却走不到永远
happiness,嫌重复罗嗦的，您绕道，大过年的都高高兴兴的~！
like,但却依旧相信着，那时的我们，都是彼此生命中的一道光线。
disgust,政府和国企负责人对所谓的国家主人反复榨取，最后毫不留情的一脚踢开，剩下的人举杯分赃。
disgust,所以一直对某首长无好感，退休多年又出来讲所谓真话，无非想给自己博一个身后名，请问在位时候干嘛去了？
sadness,今天很低沉，不快乐。
like,不逃避，享受这样的感觉~
like,清爽优雅的小圆点，溅在浪漫的雪纺波西米亚半身裙上。
like,看似平淡，上身后却忍不住爱上它。
like,飘逸清凉，潇洒而不失女人味。
like,不是有私心 只是在我心里 那夜的应援是最棒的 悉数曾经的那些演唱会 这样全覆盖的应援
like,在中国即使是在世界 恐怕也难得一见吧
like,咖啡那个的香啊。
happiness,哈哈
like,妈妈是天气预报器，冷暖嘱咐添减衣；妈妈是准时的闹钟铃，得意失意总提醒；妈妈是人生坐标仪，幸福方向指引你。
like,母亲节来临之际，衷心地祝愿您的母亲：健康长寿！
happiness,[嘻嘻] 表示2011肯定不会再慢了。
happiness,春节过去就是兔年了，作为一只龟，是必然会加速的一年啦[爱你]，一定会尽早出新书滴。
sadness,悲哀啊……
disgust,"且不说那第二个点球的事情,罗比那个单刀吹手球也太SB了啊,裁判是一开始就算计好了,你就算是进了我也得给你吹了."
anger,尼玛的.
disgust,"再吐槽下第二个点球,记者：你对米兰被判第二个点球怎么看？"
sadness,杯具了。。
anger,我靠！
anger,怎么可能！
sadness,我哭一会去。
anger,我宁可是自己用的，不想被后台某程序来糟蹋我的银子！
happiness,哈哈 我只能笑了。。。
like,我果然没那么高的觉悟 我还是喜欢自由的霸气的你们！
happiness,如果有，他会不会在小号里就不需要端着架子可以放肆乱侃乱笑了呢？
happiness,依他的性格，肯定憋着也挺难受的[哈哈]
anger,预告片中有她的镜头，害得我还以为她活了，Fuck，被骗啦！！
like,10快男始终还是爱着 真心希望这群小孩每个都好~~~
like,二二首唱会嘉宾祝贺视频里面的崽子们都好可爱哈哈哈 谭杰希你的毛又变了好好看啊亲
like,李炜也剪毛了好清纯呢
anger,我无言以对，沉默很久后咬牙切齿狠狠的答道:为共产主义奋斗终生！！！[耶]
like,怎么感觉越说越划算。。。
disgust,在现场大家都漠视地走了，甚至连他帮助的那位大姐也默默地走了，他受伤后，还是自己拨打了110。
anger,别以为我是没主见的小绵羊，想在我这里听什么附和的话，免了吧，倚老卖老一边去，我怎么想就怎么说，不爱听就别让我评理，关我屁事啊你妹，爱离不离，跟我有半毛钱关系！
anger,我就事说事，管你公的母的，错的就是错的，叨叨叨个没完烦死了一边玩儿蛋去！
anger,ZT 李刚他儿子判刑三年监外执行你不关心，钱云会案按交通肇事罪结案你不关心，什么姚晨离婚了你那么激动做什么？
anger,还不相信爱情了，人生观还改变了，你他妈傻逼了吧？
anger,人家突尼斯、埃及的青年用facebook twitter联系上街游行干革命，你上人人除了看帅哥美女就是看星座，除了沉默就是流泪
like,大曼城去老特拉福德挑战曼联啦~~~~希望曼城不要丢分！！！！！！！！
like,这一季的叔们真是太亮了！
happiness,生活就是要抽起来~
like,@张雨薇张雨薇 生日快乐[哈哈][爱心传递][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕][蛋糕]
like,足球，总是那么让人期待...........
happiness,宝宝，你辛苦了，加油，那句哎呀，搞撒了，真是搞笑，杭州你又多了好多没见过了动作，别拿话筒敲脑袋呀，痛不痛啊，话筒要敲坏的，哈哈，讲不出还跟边上的粑粑麻麻撒娇，不要纠结了，淡定淡定，唱首歌吧，哈哈
disgust,看中秋晚会不如看糖蒜的retrodance复古派对。
disgust,都是老歌，我们是真唱真奏，我们的MIC是出声的，不是镶一堆亮片装丫挺的。
sadness,你为什么总是做出让我误会的事 你为什么对我好的时候那么好
sadness,而这两天又感觉我好像是可有可无的人 你让我很难捉摸 够了 真的够了
sadness,当别人告诉我你的身边走着另一个她时，我只能笑笑。
sadness,男人的谎言总是让人心寒，不要去相信他的鬼话连篇，也不要去当个傻瓜。
like,做个聪明的女孩，当他不再爱你时，潇洒的走开。
like,喜欢和你在油菜花地里用相机拍下美好的一瞬间；喜欢和你躺在轻轻的绿草地，用手遮住一半天，只看到你的影子再眼前；喜欢和你一起踏着山沟里的水，一起看那白云间。
happiness,我坏了。。[偷笑]
sadness,我妈说：小的时候你没和我们在一起（我是爷爷奶奶带大的，父母先是工作忙，后又去五七干校，直到我14岁才回北京），有什么要求也不好意思和我们说，我心里总是觉得有点对不住你。
sadness,我赶紧三言两语挂了电话，满眼模糊。
sadness,天下只有儿女愧对父母——祝天下母亲幸福。
disgust,最受不了别人明明就什么都不知道，却还要装出一副老陈的样子，硬把错的说是对的。
disgust,还否定别人的言论！
disgust,算了~以后什么社会上什么渣滓没有啊，现在这个就当给我见识一下什么叫做不自量力、不要脸的人。
surprise,更让人不可思议的是，这些画静静的依在墙上，只有人欣赏没人打搅
anger,越听越气，去他妈的精英教育。
happiness,出关啦！
like,最喜欢看我们的厨房每天早上浸泡在初春的阳光里，让人涌起一股挽起袖子就做饭的冲动。
happiness,刚刚尝试了烘烤杏仁巧克力玛芬蛋糕，还不错，心情美得里格朗~你好呀！
happiness,美丽的人间四月天！[太阳]
like,在场的都是博友一边拍照一边发微博，语言鲜活、给力。
disgust,电视台的主持人左一句＂不能播＂又一句＂不能播＂，甚至＂折迁＂两字都不能提。
disgust,这样下去还有谁看电视呢？
like,闪闪亮的真好看。
like,飙高音喜欢死了。。。
like,小表情超级好看。
like,小杏杏今天好评哟！！！！！！！！
like,闹木忙还要做直播，爱你不解释啊！！！！！！！！！！！！！！！！！
like,期待KISS
like,"一般是当成饭吃的，一个就能吃饱，奶味非常浓，我吃不消，不过很喜欢cheese的人一定要尝尝，因为它上面是cheese，中间也是cheese,整个一个cheese大打包！"
like,真V5。
sadness,两年后，当我拾起这份沉重的回忆，人潮拥挤，看着那来来往往的行人，那一张张开心的笑脸时，不由心酸无奈思念蔓延成灾，但却永远没有办法狠心的将这种心情撇开。
sadness,快8周年了，我没有哭泣，只是湿了泪角。
disgust,一个个造谣的让人看着肝疼儿，特别是很多还带着金光闪闪的大V字。
disgust,我真的很希望，对于这种不负责任造谣的人，请T除V认证- -小浪的V是为了辨别身份，还是为了彰显身份？
disgust,一个个造谣的大言不惭，还带个V牛逼轰轰的显摆自己的高贵，真真叫人恶心[吐]
like,我相信那个他一定会出现，会带给我美好生活和幸福的未来。
disgust,原本对于我们的欺骗是短暂的，现在却要持续，并且还要24小时不间断持续欺骗，就跟天朝不允许报道有毒食品的新闻一样，这下子，要开始实行24小时精神控制了。
like,美女的表很闪~ （像我这种人，去到K厅又不唱歌，要么闷头吃东西，要么玩相机拍东拍西....
like,"我不需要你有钱到让我不用工作,在家里做少奶奶,我只要两个人开开心心就好,每天一起上下班,每天醒来都看见你猪的睡相,你闹我,我闹你的一起刷牙,一起牵着手上班,下班又刚好在车站相遇,再一起牵着手回家做饭去,为我们以后的小家努力着,简简单单单的过着一辈子."
happiness,添人空白凑人热闹，谢谢你同意我挡风遮雨~
like,墨迹天气，我会一直挻你...
disgust,百度一直很无耻，我相信他们会做得出来的 //@濠滨赵赵:
sadness,又是一个夜深人静的时候，我却无法安然入睡，感觉到思绪万千，只望能找个安静的角落歇息片刻，好让那早已疲惫的心能得到安慰。
like,也许是缘分，你的出现，让我如此的心动。
sadness,"不敢轻易许下承诺，只希望可以给你一个温暖的家，给你一个爱你,懂你,真正能够体谅和关心你的爱人，一个平凡却绝对不平凡的爱情和生活"
